SHRWHT0,SHRBLK0,SHRHSP0,ADULT0,CHILD0,OLD0,WRKSM0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,SHRAMI0,SHRASN0,SHRHIP0,NONFAM0P,WNONFAM0P,COMMUT20NWKH,WMEMP0P,WFEMP0P,VACHU0P,RNTOCC0P,Gentrified
0.454099,0.024962,0.80903,0.654617,0.344973,0.058109,0.891693,387,0.10063,0.151906,4989.547703,6702.037736,47209,10386.104558000001,22234.526549,0.00982130677942982,0.0169144727867958,4.092211158095758e-4,0.15727321524422974,0.10681696188942566,0.508937960042061,0.6106736657917761,0.43787489288774634,0.024530271398747392,0.30636743215031315,0
0.48646,0.102486,0.849604,0.597695,0.402166,0.037911,0.89759,301,0.285395,0.174949,5966.544747,6458.326923,29936,8428.417143,11571.702128,0.0024996528259963896,0.014581308151645605,0.00541591445632551,0.08645336963921035,0.04697072838665759,0.42018072289156627,0.5888125613346418,0.36912065439672803,0.05370843989769821,0.5319693094629157,0
0.385123,0.130061,0.825307,0.637117,0.36319,0.055215,0.928606,397,0.1383,0.167147,6279.909483,7202.746269,49160,9642.673004,11578.397727,0.005368098159509203,0.017024539877300612,3.0674846625766873e-4,0.09221902017291066,0.06628242074927954,0.5021562050790609,0.5211442786069652,0.41964285714285715,0.029288702928870293,0.2928870292887029,0
0.341068,0.196868,0.754306,0.621779,0.378078,0.045125,0.937098,350,0.13806,0.196667,5863.461017,8207.182609,43830,14036.042683,8878.72093,0.001281138790035587,1.4234875444839857e-4,0.01893238434163701,0.106,0.043333333333333335,0.46005509641873277,0.5429799426934098,0.4400977995110024,0.027468933943754086,0.27468933943754087,0
0.300201,0.012475,0.971831,0.638632,0.361771,0.051911,0.986339,115,0.298869,0.267273,7172.238095,5736.285714,31315,4544.714286,5822.466667,0.015291750503018108,0.002012072434607646,0.016901408450704224,0.11636363636363636,0.05818181818181818,0.5327868852459017,0.6287128712871287,0.47619047619047616,0.04852686308492201,0.7417677642980935,0
0.469714,0.108205,0.83136,0.627891,0.372384,0.06897,0.947311,188,0.337165,0.215881,5809.33908,6051.653543,26618,7751.696517,7429.748031,0.018584801762114536,0.012114537444933921,0.0015143171806167401,0.11786600496277916,0.05583126550868486,0.4600760456273764,0.43317972350230416,0.24011857707509882,0.023284313725490197,0.7984068627450981,0
0.339182,0.112337,0.83864,0.609805,0.390195,0.037084,0.909966,259,0.300662,0.217286,7199.401487,6264.268041,29219,10904.859813,8940.62,0.008502170767004342,0.03835021707670044,0.031114327062228653,0.10177705977382875,0.01615508885298869,0.3835051546391753,0.5304182509505704,0.3474903474903475,0.040310077519379844,0.6891472868217055,0
0.349665,0.036093,0.92569,0.615711,0.384125,0.044259,0.932339,317,0.218556,0.210133,5039.505929,6027.117021,35515,9344.298851,5193.692982,0.0075126571941858565,0.007186019924873428,6.532745386248571e-4,0.06561461794019934,0.040697674418604654,0.4501146788990826,0.5138211382113821,0.3675496688741722,0.042993630573248405,0.429140127388535,0
0.314484,0.247024,0.771329,0.613591,0.386409,0.035218,0.891667,71,0.359579,0.253623,4939.047619,5379.333333,29476,7991.550725,6581.104478,0.001984126984126984,0,9.92063492063492e-4,0.15217391304347827,0,0.44583333333333336,0.5023255813953489,0.2785714285714286,0.07865168539325842,0.42247191011235957,0
0.302686,0.169641,0.777357,0.695331,0.304489,0.026501,0.905436,185,0.155369,0.22854,7584.990244,8075.597701,40310,8655.053571,8556.030612,0.012979989183342347,0.012619433928249504,0.002884442040742744,0.07803790412486064,0.022296544035674472,0.46835443037974683,0.4965277777777778,0.4013921113689095,0.04656084656084656,0.3873015873015873,0
0.377571,0.110223,0.861666,0.57834,0.42166,0.018346,0.927671,343,0.317244,0.16053,5065.678899,3048.263158,26279,9767.435185,12935.6,0.006213936972924989,0.011688119544311289,0,0.09499263622974963,0.044182621502209134,0.48712328767123286,0.546526867627785,0.21818181818181817,0.05241090146750524,0.7603074772886094,0
0.138678,0.533044,0.488624,0.603196,0.396804,0.08559,0.94843,55,0.371677,0.414659,4829.05569,6027.922078,24281,6929.850746,7473.469388,0.007583965330444204,2.7085590465872155e-4,0,0.2700803212851406,0.008032128514056224,0.45739910313901344,0.4090909090909091,0.32592592592592595,0.07720930232558139,0.6325581395348837,0
0.171925,0.42434,0.549903,0.610109,0.389891,0.064392,1,50,0.368756,0.206086,4355.033557,6188.461538,23654,9946.853147,5847.933884,0.0077269800386349004,0.008370895041854474,3.219575016097875e-4,0.18948824343015214,0,0.38209331651954603,0.5533980582524272,0.0673076923076923,0.08132147395171538,0.5031766200762389,1
0.087682,0.7357,0.241348,0.657701,0.342119,0.124081,0.946082,161,0.288514,0.273277,5383.856195,6137.368421,30882,8566.268248,43362.949405,0.0062757755065447375,0.0062757755065447375,0.01613770844540075,0.22853688029020555,0.0018137847642079807,0.39373040752351096,0.5401459854014599,0.3422818791946309,0.04262672811059908,0.4049539170506912,0
0.187011,0.402581,0.580072,0.66025,0.339962,0.092025,0.939655,212,0.244377,0.263927,5659.352941,5623.140496,36163,8911.566265,11737.787072,0.005923418658768775,4.231013327691982e-4,2.115506663845991e-4,0.154337899543379,0.012785388127853882,0.41927899686520376,0.4963768115942029,0.4298245614035088,0.05336832895888014,0.3543307086614173,0
0.081465,0.719451,0.271625,0.67254,0.32746,0.140732,0.954217,141,0.196987,0.281415,4900.802139,5489.814815,35921,8424.058577,18153.529412,0.011670480549199084,2.288329519450801e-4,0.0013729977116704805,0.22799097065462753,0.020316027088036117,0.5951807228915663,0.5402298850574713,0.18018018018018017,0.03563636363636364,0.336,0
0.213617,0.510638,0.339574,0.664681,0.335319,0.089362,0.981289,50,0.059574,0.154971,2875.471698,6900,60333,7814.529915,34216.304348,0,0.08425531914893616,8.51063829787234e-4,0.15789473684210525,0.04093567251461988,0.5904365904365905,0.4567901234567901,0.42168674698795183,0,0.14534883720930233,0
0.304282,0.525935,0.266586,0.737636,0.262364,0.169783,0.955894,128,0.096064,0.153562,6168.584337,5623.506173,50429,13684.851282,17295.27541,0,0.02382388419782871,3.0156815440289503e-4,0.2664199814986124,0.11563367252543941,0.49429657794676807,0.651685393258427,0.46786632390745503,0.03398926654740608,0.11091234347048301,0
0.110239,0.582286,0.382224,0.640704,0.359296,0.104271,0.942391,59,0.223616,0.243649,4718.957346,5061.458333,33258,10303.448276,18741.891892,0.017902010050251257,0.002512562814070352,3.14070351758794e-4,0.20092378752886836,0,0.4217391304347826,0.5376344086021505,0.41818181818181815,0.03662597114317425,0.3551609322974473,0
0.079624,0.77072,0.212812,0.703402,0.296417,0.187115,0.960418,160,0.177904,0.199098,5628.141643,6810.617021,46089,10080.004594,24905.506173,0.0021715526601520088,0.004705030763662686,0,0.26959954878736603,0.003948110547095319,0.4485981308411215,0.47244094488188976,0.41935483870967744,0.03941684665226782,0.23218142548596113,0
0.168443,0.514416,0.474751,0.635331,0.364669,0.099948,0.936079,186,0.25442,0.187189,5874.86692,5708.346457,37085,9813.64268,28447.987952,0.007164074785951424,0.01100821247597414,8.736676568233444e-4,0.15516014234875444,0.009252669039145907,0.4290104486785495,0.5701754385964912,0.3867924528301887,0.051595383570943655,0.27630685675492195,0
0.230886,0.261771,0.731718,0.584103,0.415746,0.043603,0.938776,238,0.33395,0.242847,5590.398792,9848.377551,27600,8916.0553,6830.177083,0.005753217259651779,6.056018168054504e-4,0.008478425435276306,0.11151870873074102,0.01760821716801174,0.4209912536443149,0.5171673819742489,0.41823056300268097,0.08791946308724832,0.4463087248322148,0
0.306805,0.159746,0.830258,0.593618,0.406382,0.039792,0.955147,179,0.346887,0.257065,5457.092199,4208.641975,26399,8448.170732,6308,0.01384083044982699,5.767012687427913e-4,1.9223375624759708e-4,0.10938924339106655,0.03919781221513218,0.47941176470588237,0.5050709939148073,0.24054054054054055,0.07413647851727043,0.5711878685762426,0
0.244437,0.217316,0.773644,0.621349,0.379346,0.060848,0.9325,126,0.36762,0.224458,5945.724138,5730.956522,29761,9315.792453,17056.770492,0.0038247566063977748,0.006606397774687065,0.001043115438108484,0.16253869969040247,0.05572755417956656,0.49375,0.4796747967479675,0.21818181818181817,0.06395348837209303,0.5581395348837209,0
0.243389,0.250082,0.732125,0.583088,0.416912,0.042279,0.937681,182,0.38676,0.237661,5213.811502,5405.061538,24673,9112.544186,7677.556338,0.01632386549134835,0.0037544890630101207,0.017303297420829252,0.12300683371298406,0.009111617312072893,0.5311594202898551,0.4837837837837838,0.37317784256559766,0.08442906574394464,0.5951557093425606,0
0.279519,0.269007,0.71973,0.599775,0.400225,0.044115,0.926108,131,0.318062,0.294273,6267.365269,10007.954545,26653,10462.921348,8095.348837,0.005819410550028158,5.631687629059508e-4,0.002815843814529754,0.12246696035242291,0,0.43842364532019706,0.7093821510297483,0.23056994818652848,0.08048595292331055,0.5284738041002278,0
0.209827,0.256947,0.704793,0.584374,0.415626,0.031011,0.97644,105,0.347154,0.194396,6080.18018,4576.666667,21250,9946.315789,4994.666667,4.027386226339106e-4,0,0,0.11033274956217162,0,0.4607329842931937,0.5486111111111112,0.6242424242424243,0.0890909090909091,0.5636363636363636,0
0.312891,0.216521,0.754068,0.625313,0.374844,0.039894,0.885728,326,0.181454,0.203209,5398.898496,6973.901786,43967,10014.878613,10467.903226,0.0026595744680851063,0.008760951188986232,6.257822277847309e-4,0.10084033613445378,0.015278838808250574,0.4496268656716418,0.5351014040561622,0.42585551330798477,0.03545051698670606,0.3227474150664697,0
0.251073,0.262513,0.71522,0.616547,0.383453,0.032278,0.960845,197,0.244665,0.183769,6799.121827,5432.057971,39558,6730.90184,21513.912698,0.0177732379979571,0.0014300306435137897,2.0429009193054137e-4,0.11940298507462686,0.007462686567164179,0.5301429459291486,0.49865951742627346,0.34474327628361856,0.05526315789473684,0.4956140350877193,0
0.340849,0.168624,0.812808,0.597764,0.401667,0.032399,0.874768,234,0.220577,0.208066,6236.735683,8747.405063,38627,8836.088542,6591.627119,0.012694202349374763,0.0017051913603637742,0.00909435392194013,0.08707607699358387,0.02016498625114574,0.4184748915065096,0.5394456289978679,0.37872340425531914,0.03136200716845878,0.3772401433691756,0
0.153904,0.38344,0.596379,0.590155,0.409845,0.04206,0.924725,281,0.253357,0.216191,4918.476596,7657.223881,40463,9174.230769,10494.758621,0.012070916635231988,7.544322897019992e-4,0.012825348924933987,0.10027598896044158,0.0036798528058877645,0.4259485924112607,0.6008583690987125,0.32954545454545453,0.04038630377524144,0.3933274802458297,0
0.297018,0.227635,0.746678,0.617656,0.382344,0.035134,0.93144,144,0.285498,0.245614,4654.60119,6376.088889,32321,8739.985294,9973.697674,0.021257750221434897,0.005019191024505462,0.007676409802184824,0.08625730994152046,0.023391812865497075,0.44172380019588636,0.5451388888888888,0.23346303501945526,0.054016620498614956,0.40166204986149584,0
0.297357,0.227974,0.746696,0.617841,0.382434,0.035518,0.93242,156,0.285996,0.246259,4629.823204,6149.64,32321,8665.292517,9778.62766,0.021751101321585902,0.005506607929515419,0.007984581497797356,0.08707482993197278,0.02585034013605442,0.4420091324200913,0.5498392282958199,0.23381294964028776,0.055341055341055344,0.40283140283140284,0
0.276713,0.201364,0.782072,0.577135,0.422865,0.030529,0.926278,116,0.386926,0.215334,6649.128788,6679.3125,29122,8723.43,20940.255319,0.025008119519324457,0.0016239038648911985,6.495615459564793e-4,0.10603588907014681,0.0065252854812398045,0.4875148632580262,0.5271966527196653,0.2935323383084577,0.05222734254992319,0.5069124423963134,0
0.277015,0.200841,0.782108,0.577281,0.422498,0.030558,0.927007,170,0.386226,0.214922,6664.829016,6811.521739,29140,8760.938356,20889.637681,0.025022143489813995,0.001771479185119575,4.428697962798937e-4,0.10690423162583519,0.005567928730512249,0.48661800486618007,0.5242165242165242,0.29152542372881357,0.05241090146750524,0.5083857442348009,0
0.192645,0.309927,0.630448,0.607446,0.392252,0.049183,0.927687,214,0.282047,0.224531,5452.758209,7009.701031,34055,10008.978182,19558.612903,0.012711864406779662,0.017554479418886198,0.020429782082324457,0.14410187667560323,0.020777479892761394,0.4938088162456662,0.6893491124260355,0.3284457478005865,0.04434447300771208,0.33868894601542415,0
0.166055,0.475112,0.49082,0.637903,0.362097,0.066707,0.944671,240,0.173177,0.205734,6124.590164,7022.891566,42857,8560.223048,11205.776173,0.016523867809057527,0.009791921664626682,0.015095879232966136,0.17537942664418213,0.021922428330522766,0.5445544554455446,0.7,0.3684210526315789,0.06088992974238876,0.3185011709601874,0
0.171438,0.508588,0.467557,0.643448,0.355916,0.062023,0.910152,117,0.224115,0.254032,7223.216931,8659.154545,40706,11554.126374,7123.521127,0.018765903307888042,0.002544529262086514,0.003498727735368957,0.13844086021505375,0,0.5017502917152858,0.5652173913043478,0.38461538461538464,0.04955527318932656,0.29987293519695046,0
0.092826,0.539021,0.312894,0.590887,0.409113,0.069559,0.981336,68,0.400342,0.306084,6055.900621,6262.745098,29130,10430.18018,13358.196721,0,0.0058167716917111,0.1221522055259331,0.12167300380228137,0.009505703422053232,0.48330058939096265,0.19298245614035087,0.14173228346456693,0.04304029304029304,0.4523809523809524,0
0.169452,0.446223,0.556366,0.594964,0.405036,0.06072,0.975767,161,0.371856,0.257191,4341.447368,4704.72973,25547,9100,14407.619048,0.0014120969639915275,9.413979759943516e-4,4.706989879971758e-4,0.28341793570219964,0.024534686971235193,0.3852988691437803,0.7241379310344828,0.4046242774566474,0.09763539282990084,0.6254767353165522,0
0.28091,0.190217,0.817255,0.576087,0.424592,0.030231,0.907216,92,0.401653,0.288961,5651.157303,4666.02,24817,9710.792683,4434.185714,0.003736413043478261,0.001358695652173913,3.3967391304347825e-4,0.08441558441558442,0.01461038961038961,0.4059278350515464,0.7015503875968992,0.18627450980392157,0.061068702290076333,0.6030534351145038,0
0.243759,0.243556,0.726608,0.613152,0.386848,0.059265,0.919825,155,0.273356,0.268376,6783.43949,7064.210526,29755,8218.70229,7541.618497,2.0296326364927948e-4,0.005277044854881266,0.018672620255733713,0.18547008547008548,0,0.48323615160349853,0.5083798882681564,0.3727810650887574,0.09055425448868072,0.5628415300546448,0
0.2136,0.35267,0.636765,0.614675,0.385517,0.064733,0.930644,195,0.26179,0.276063,6296.812689,7326.070423,35500,7637.155172,22538.952096,0.008835958509412217,0.0028812908182865925,0.002305032654629274,0.15929941618015012,0,0.4727530077848549,0.5041551246537396,0.30743243243243246,0.08378170637970792,0.345119139123751,0
0.09012,0.693925,0.282043,0.671562,0.328438,0.135514,0.988263,81,0.194966,0.220436,6552.083333,8281.395349,38636,9420.338983,22443.809524,0.0043391188251001335,0.00801068090787717,0.015353805073431242,0.21010332950631458,0,0.539906103286385,0.5,0.34146341463414637,0.04767184035476718,0.22838137472283815,0
0.211176,0.284038,0.696203,0.619327,0.380673,0.063291,0.961418,144,0.216047,0.159712,7234.234234,7758.461538,35938,9174.556213,8498.958333,0.004631058968817536,0.01667181228774313,9.262117937635072e-4,0.11366906474820145,0,0.5808133472367049,0.5894736842105263,0.4264705882352941,0.07095046854082998,0.2556894243641232,0
0.087578,0.678497,0.316893,0.650611,0.349389,0.131828,0.961111,126,0.220522,0.249167,5068.665552,5587.632813,36255,9963.946067,12425.345912,0.011292924637013136,0.00806637474072367,0,0.20333333333333334,0.010833333333333334,0.530952380952381,0.052083333333333336,0,0.03913738019169329,0.25559105431309903,0
0.143048,0.621205,0.37139,0.654228,0.345772,0.105583,0.934218,233,0.232097,0.272992,6672.997868,7534.360577,41421,9662.244792,19272.297222,0.007996446023989337,0.0026654820079964462,0.002221235006663705,0.16239813736903377,5.820721769499418e-4,0.483289124668435,0.4312796208530806,0.23265306122448978,0.045327364297705654,0.19753777280358142,0
0.140719,0.484731,0.496407,0.621257,0.378743,0.072455,0.940487,137,0.212901,0.200734,6842.682927,6789.333333,37107,8647.945205,15359.459459,0.0032934131736526945,2.994011976047904e-4,0.008383233532934131,0.16156670746634028,0,0.6330027051397655,0.5925925925925926,0.4666666666666667,0.05707762557077625,0.3127853881278539,0
0.177014,0.369299,0.631505,0.577054,0.422946,0.064899,0.974623,164,0.269806,0.256889,6995.847751,7900,30547,11988.557214,7878.431373,0.0022101667671287923,0.0010046212577858146,0,0.12444444444444444,0.012444444444444444,0.5051546391752577,0.7142857142857143,0.43700787401574803,0.05200341005967604,0.556692242114237,0
0.023391,0.93956,0.024333,0.734066,0.265777,0.099686,0.958519,343,0.045002,0.117055,8496.511312,7457.969697,67461,11406.586758,30538.875899,0.00847723704866562,0.00706436420722135,0.0018838304552590266,0.1292372881355932,0,0.40925925925925927,1,0,0.00667693888032871,0.05906522855675398,1
0.542802,0.29572,0.168093,0.796109,0.203502,0.141245,0.885496,108,0.056,0.116604,5686.688,4258.612903,56624,9646.756677,16955.940092,0.007782101167315175,0.08910505836575876,0.0023346303501945525,0.3292910447761194,0.23507462686567165,0.3927056827820187,0.6468330134357005,0.6118012422360248,0.058878504672897194,0.12710280373831775,0
0.239135,0.264002,0.266791,0.741111,0.258657,0.102719,0.913354,261,0.070944,0.106485,6416,8140.75641,59572,9444.758364,17518.468293,0.0018591680223100163,0.31815012781780155,0.043690448524285386,0.20576461168935148,0.10408326661329063,0.5397553516819572,0.706855791962175,0.38403990024937656,0.02431372549019608,0.26588235294117646,0
0.200917,0.697988,0.117138,0.789152,0.210593,0.13369,0.945532,121,0.124092,0.156722,5890.172589,6226.937984,49848,11429.982022,16433.567039,0.0073847720906544435,0.047619047619047616,5.092946269416857e-4,0.3325377883850438,0.18138424821002386,0.5195838433292533,0.4300341296928328,0.4453125,0.02255054432348367,0.11741835147744946,0
0.068666,0.819875,0.055161,0.734859,0.265283,0.099232,0.949275,310,0.068915,0.128314,7067.660517,7694.281915,71059,12283.639913,28200.547389,0.0017059994313335229,0.07321580892806369,0.0038384987205004263,0.13257575757575757,0.009943181818181818,0.4741650913673598,0.40540540540540543,0.3885350318471338,0.006097560975609756,0.06660412757973734,0
0.285454,0.212266,0.527132,0.674419,0.325581,0.083219,0.933374,257,0.115056,0.176829,5951.149425,6805.882353,55645,9931.858407,16139.487179,0.00729594163246694,0.14523483812129503,0.03853169174646603,0.09349593495934959,0.036585365853658534,0.5917625681405209,0.638095238095238,0.4319654427645788,0.006042296072507553,0.1228600201409869,0
0.32079,0.089143,0.302591,0.741363,0.258945,0.115824,0.913216,366,0.090783,0.159668,5469.018349,6721.757225,53060,9910.133192,13790.919872,0.010487353485502776,0.4458667489204195,0.011875385564466379,0.27001953125,0.15869140625,0.5938062657544112,0.6243169398907104,0.41225961538461536,0.02814885496183206,0.4112595419847328,0
0.483289,0.050252,0.540515,0.738158,0.261601,0.08151,0.975309,157,0.170438,0.063183,6097.222222,9059.055556,45282,7902.565217,9735.835052,0.0024044241404183697,0.15628756912719405,0.002163981726376533,0.26053042121684866,0.16458658346333854,0.6276543209876543,0.7287671232876712,0.6060606060606061,0.04309063893016345,0.31203566121842496,0
0.403658,0.092701,0.252353,0.787072,0.213106,0.168531,0.952889,222,0.101065,0.068568,6648.2,9236.038462,53047,12186.659243,14990.232877,0.007636299058781744,0.3704492985260167,0.022376132125732553,0.2863411958310477,0.1437191442676906,0.6506666666666666,0.4624017957351291,0.4290322580645161,0.027762947143619862,0.32888414308595837,1
0.265491,0.076826,0.350882,0.721662,0.278338,0.079093,0.962185,278,0.085758,0.115984,5976.470588,7632.835821,49556,9810.780669,14906.451613,2.5188916876574307e-4,0.40327455919395466,0.039798488664987405,0.13060428849902533,0.05555555555555555,0.6518607442977191,0.5954198473282443,0.4529262086513995,0.012548262548262547,0.3503861003861004,0
0.428512,0.106056,0.2724,0.763274,0.236726,0.125,0.954816,264,0.06966,0.078399,8150,7850,55786,10161.977186,32972.527473,0.008573008849557522,0.27848451327433627,0.043694690265486724,0.3213556553695386,0.1735402204981625,0.5439952437574316,0.5956006768189509,0.4821002386634845,0.03834115805946792,0.2578247261345853,0
0.484208,0.259232,0.14966,0.826288,0.173712,0.242468,0.953488,134,0.054311,0.114375,4345.901639,5100.75188,69688,10513.838748,17100.172117,7.288629737609329e-4,0.2018950437317784,7.288629737609329e-4,0.296875,0.245,0.5420819490586932,0.49747474747474746,0.3755186721991701,0.02575107296137339,0.05763335377069283,0
0.303592,0.044612,0.348204,0.742951,0.257242,0.115489,0.930036,384,0.057465,0.104769,7589.216418,7665.307087,61738,10889.241218,13572.152542,0.0019312475859405175,0.4828118964851294,0.005600617999227501,0.09225957779515247,0.06411258795934324,0.5784313725490197,0.5282714054927302,0.49575551782682514,0.04623415361670395,0.10663683818046234,1
0.301535,0.020582,0.475988,0.692257,0.307416,0.104214,0.968641,235,0.034303,0.226788,7520.731544,9734.516129,54397,13019.045198,9733.358209,0.0035935968637700096,0.35968637700098005,0.05847762169225743,0.0745814307458143,0.0410958904109589,0.7012195121951219,0.6140350877192983,0.4117647058823529,0.006051437216338881,0.1573373676248109,1
0.394555,0.060749,0.523922,0.688228,0.311772,0.092698,0.920341,326,0.077166,0.105169,6675.706215,6177.5,49419,9158.075601,19767.33871,0.002045955303745672,0.24394082467736858,0.03604028958136607,0.17052881758764113,0.1021984551396316,0.6351351351351351,0.6234567901234568,0.5022026431718062,0.029209621993127148,0.24398625429553264,1
0.410242,0.037573,0.533259,0.708878,0.291122,0.100751,0.921303,153,0.085112,0.111686,7682.518519,7793.453125,52935,10868.83691,11357.804196,0.0016699137211244085,0.24798218758697468,0.025883662677428334,0.12926577042399173,0.10341261633919338,0.5949796472184532,0.5977011494252874,0.4506769825918762,0.012332990750256937,0.2158273381294964,0
0.399847,0.05065,0.425268,0.725535,0.274465,0.137232,0.954633,237,0.102515,0.154667,6244.396552,7030.872483,52045,11214.046122,47188.013699,9.5565749235474e-4,0.301414373088685,0.04873853211009174,0.21066666666666667,0.15866666666666668,0.6983590733590733,0.562585969738652,0.3933002481389578,0.01845748187211602,0.1970995385629532,1
0.287358,0.096793,0.288221,0.733209,0.266935,0.144398,0.92728,397,0.092198,0.139989,6776.645283,7386.243655,55641,10932.251073,10190.865922,4.3146843089313965e-4,0.44110455918308644,0.039119804400977995,0.2340200739566825,0.12836767036450078,0.5398230088495575,0.5147286821705427,0.314214463840399,0.07937285644292014,0.3522782949534542,1
0.314316,0.064976,0.371104,0.716323,0.283677,0.115425,0.937241,237,0.069915,0.098664,8720.833333,6436.111111,54022,9602.364865,9765.584416,0.005018489170628632,0.3935552033808769,0.03909138932910724,0.1593011305241521,0.07810894141829394,0.62,0.5586854460093896,0.3723849372384937,0.01805416248746239,0.14142427281845538,0
0.309105,0.113419,0.702077,0.639776,0.360224,0.047125,0.934783,70,0.223663,0.205993,5563.4,7869.772727,42159,9156.645833,6227.214286,0.0023961661341853034,0.11022364217252396,0.03354632587859425,0.04868913857677903,0.026217228464419477,0.5410628019323671,0.5666666666666667,0.34375,0.042704626334519574,0.2918149466192171,1
0.434928,0.086237,0.57846,0.670604,0.329199,0.073046,0.942037,247,0.147833,0.108567,5813.285714,8934.16,45104,9029.127119,35411.314917,0.013388462295727505,0.13683796022839143,0.01831069108092144,0.16248153618906944,0.0930576070901034,0.6251354279523293,0.6210995542347697,0.3741307371349096,0.035919540229885055,0.30028735632183906,0
0.435123,0.086241,0.578597,0.670717,0.329283,0.072913,0.941748,124,0.147696,0.108824,5801.878378,8977.28,45104,9072.720339,35386.791209,0.013328106624852998,0.13680909447275577,0.01803214425715406,0.16176470588235295,0.09264705882352942,0.6256742179072277,0.621301775147929,0.3739612188365651,0.0357653791130186,0.30042918454935624,1
0.517685,0.14791,0.536977,0.768489,0.234727,0.117363,0.789474,35,0.041391,0.090278,5356.538462,7136.714286,61890,6740,9509.428571,0.014469453376205787,0.12861736334405144,0.001607717041800643,0.1527777777777778,0.14583333333333334,0.4323308270676692,0.6698113207547169,0.48484848484848486,0.06918238993710692,0.1069182389937107,0
0.492197,0.02762,0.67615,0.668968,0.331032,0.081066,0.854349,343,0.064584,0.161725,5883.666667,7247.2,52891,11408.121827,9900,0.003038254384753487,0.11807761358928325,1.3810247203424942e-4,0.12021563342318059,0.09002695417789758,0.48794970310862734,0.6249002394253791,0.4155844155844156,0.0149812734082397,0.20010700909577314,0
0.531178,0.033102,0.665897,0.678599,0.321401,0.096228,0.805882,135,0.117373,0.100575,6968.828571,7056.783784,46403,10567.064171,13791.992481,0.02501924557351809,0.07582755966127791,0.006928406466512702,0.11925287356321838,0.06609195402298851,0.5284313725490196,0.6217948717948718,0.4364406779661017,0.015492957746478873,0.2859154929577465,0
0.531109,0.033542,0.665798,0.678658,0.321342,0.096281,0.806909,302,0.117761,0.101816,6878.229299,6799.988235,46403,10566.084541,13672.272727,0.02537365311087939,0.0759471671880431,0.007125477928397636,0.11932555123216602,0.06809338521400778,0.5274579273693534,0.6233140655105973,0.4378585086042065,0.015903307888040712,0.2875318066157761,1
0.534579,0.050603,0.589205,0.69638,0.303361,0.106008,0.842017,381,0.075411,0.091871,5572.764398,6818.177083,51377,10189.766292,14858.156627,0.014921499935123914,0.08096535616971584,0.0035033086804203972,0.16257816257816257,0.11736411736411737,0.45791583166332667,0.5551675977653632,0.42016238159675234,0.012404580152671756,0.3258587786259542,1
0.482828,0.036364,0.605387,0.684848,0.315152,0.134007,0.883117,63,0.13266,0.060241,7344.04,6398.833333,65720,11866.105691,10970.098361,0.010774410774410775,0.1414141414141414,0.0026936026936026937,0.18795180722891566,0.13253012048192772,0.48863636363636365,0.6666666666666666,0.4743202416918429,0,0.1943127962085308,1
0.644236,0.013539,0.531233,0.739812,0.260188,0.147989,0.888239,375,0.040396,0.092094,8936.52968,10915.12605,67212,13271.331522,31276.923077,0.003485254691689008,0.09115281501340483,0.0030831099195710457,0.18376787216148024,0.16063919259882253,0.5070812807881774,0.6463700234192038,0.44858342077649527,0.022812111157196183,0.23931978432185816,0
0.604524,0.032811,0.512056,0.723838,0.275913,0.131494,0.892447,147,0.071535,0.09946,6778.069767,7809.785714,58574,12960.49375,12166.717949,0.015659955257270694,0.09793686303753418,0.0044742729306487695,0.212798766383963,0.15574402467232074,0.5003021148036254,0.5748218527315915,0.4842105263157895,0.021870286576168928,0.3574660633484163,0
0.604734,0.032939,0.512032,0.724063,0.276134,0.131755,0.892617,186,0.071796,0.099633,6759.687117,7654.425926,58574,12936.242574,12104.008097,0.015779092702169626,0.09802761341222879,0.004733727810650888,0.2139364303178484,0.15647921760391198,0.5004793863854267,0.5757290686735654,0.48497495826377296,0.022727272727272728,0.35825358851674644,1
0.657276,0.006629,0.541579,0.722808,0.278246,0.13498,0.875663,285,0.081691,0.071532,6549.952703,7420.94,61408,14071.417785,17429.053299,0.008586923772220548,0.10665863211810786,0.0013558300692979813,0.19961333977767037,0.1749637506041566,0.47687642153146326,0.5663058186738836,0.48862973760932943,0.025011798017932987,0.2383199622463426,0
0.673392,0.01379,0.547394,0.727972,0.271883,0.139788,0.907352,267,0.103856,0.068764,7678.862745,8805.528736,60204,12764.329942,31299.399504,0.012773987516330382,0.06706343446073451,0.003483814777181013,0.2260674157303371,0.17123595505617978,0.5577644411102776,0.6010132995566815,0.45711060948081267,0.031099430573806396,0.32982917214191854,0
0.591722,0.027246,0.620008,0.728161,0.271839,0.109609,0.903147,119,0.135084,0.089194,5260.794872,5596.980392,42890,11801.229947,50032.402174,0.013519134775374376,0.07029950083194675,0.0016638935108153079,0.2915951972555746,0.21726700971983992,0.5368731563421829,0.6094240837696335,0.4606334841628959,0.022917831190609278,0.7210732252655114,0
0.591679,0.027334,0.619981,0.728108,0.271892,0.109579,0.902802,104,0.135386,0.089761,5225.303704,5513.573034,42890,11745.325077,49766.90566,0.013546202225447508,0.07039187227866474,0.0019351717464925011,0.29188829787234044,0.21742021276595744,0.5368782161234992,0.6114494518879415,0.46210526315789474,0.02340702210663199,0.7217165149544863,0
