AREAKEY,SHRWHT0,SHRBLK0,SHRHSP0,ADULT0,CHILD0,OLD0,WRKSM0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,SHRAMI0,SHRASN0,SHRHIP0,NONFAM0P,WNONFAM0P,COMMUT20NWKH,WMEMP0P,WFEMP0P,VACHU0P,RNTOCC0P
36047056300,0.596278,0.079963,0.411535,0.8125,0.1875,0.116268,0.954758,171,0.255809,0.189402,4585.714286,5716.504854,33662,8651.170886,10022.794118,0.004136029411764706,0.09306066176470588,0.001608455882352941,0.5197294250281849,0.33934611048478014,0.27769110764430577,0.6005434782608695,0.506416584402764,0.05955463490419472,0.8083894355256344
36047056400,0.925832,0.021913,0.02107,0.797303,0.202697,0.207754,0.951818,87,0.08091,0.132686,4422.764228,8166.666667,56658,13413.467049,9140,0,0.028234302570585755,0,0.284789644012945,0.26429341963322545,0.3518181818181818,0.6960297766749379,0.4842319430315361,0.042042042042042045,0.4034034034034034
36047056500,0.756354,0.032597,0.24337,0.844475,0.155525,0.088398,0.945484,100,0.177482,0.063007,4652.475248,6789.130435,40806,10945.842857,7673.165049,2.7624309392265195e-4,0.08342541436464089,0,0.5190268247036806,0.4086088583905178,0.18653126670229825,0.728995057660626,0.5055698371893744,0.055288461538461536,0.7758413461538461
36047056600,0.796754,0.017774,0.055641,0.80255,0.19745,0.190495,0.983245,107,0.102009,0.13202,5041.791045,5859.633028,48375,11432.236842,20341.732283,0,0.14992272024729522,0,0.27586206896551724,0.24729064039408866,0.2257495590828924,0.5679156908665105,0.5147864184008762,0.03170028818443804,0.6071085494716618
36047056800,0.862205,0.012598,0.095276,0.76378,0.23622,0.149606,0.973357,59,0.045959,0.101695,6225,7763.333333,77427,12506.060606,20945.283019,0,0.1015748031496063,0,0.3432203389830508,0.3432203389830508,0.31793960923623443,0.670487106017192,0.5091911764705882,0.04780114722753346,0.35372848948374763
36047056900,0.82038,0.00403,0.100173,0.860104,0.139896,0.119747,0.970053,51,0.079008,0.056356,6023.255814,6617.142857,43750,9460.493827,10133.783784,0.01669545192861255,0.10535405872193437,5.757052389176742e-4,0.44692005242463956,0.41153342070773263,0.3090909090909091,0.669150521609538,0.5738539898132428,0.07332490518331226,0.6460176991150443
36047057000,0.799818,0.025516,0.056804,0.86695,0.13305,0.341738,0.989203,77,0.102515,0.061354,8590.804598,8792.105263,54063,12732.148148,13225.827815,0.00212636695018226,0.1500607533414338,3.0376670716889426e-4,0.3921015514809591,0.38928067700987307,0.25249169435215946,0.45617529880478086,0.404796511627907,0.05351170568561873,0.16521739130434782
36047057100,0.939996,3.93e-4,0.043675,0.848711,0.151289,0.129451,0.946103,140,0.151264,0.111495,4843.362832,6013.953488,38009,9768.408551,9726.229508,0.0035412158174306513,0.02203423175290183,1.967342120794806e-4,0.3986186482486433,0.3507646768623582,0.25979061651803026,0.6757713707637835,0.4947867298578199,0.052039381153305204,0.7538677918424754
36047057200,0.343867,0.534884,0.237706,0.650985,0.349015,0.140245,0.991312,59,0.434884,0.39753,5240.27618,6940.992647,19000,8743.377001,12258.052434,0.005503284218001065,0.04384874844665365,1.7752529735487306e-4,0.31655992680695333,0.19121683440073192,0.1529105125977411,0.22758620689655173,0.24643584521384929,0.010004547521600727,0.9854479308776717
36047057300,0.947631,0.019238,0.085857,0.838261,0.161739,0.118988,0.922287,97,0.160314,0.075704,4103.488372,3587.5,37740,10256.198347,24276.470588,0,0.015675097969362308,0,0.4357394366197183,0.426056338028169,0.2895894428152493,0.6594454072790294,0.4924039320822163,0.03666666666666667,0.7033333333333334
36047057400,0.626247,0.013431,0.042594,0.788949,0.211051,0.120107,0.951448,147,0.074046,0.047191,4516.666667,4638.235294,70729,11797.046414,13816.197183,0.0030698388334612432,0.3200306983883346,0,0.20786516853932585,0.14831460674157304,0.24361158432708688,0.5965166908563135,0.39570552147239263,0.052106430155210645,0.3203991130820399
36047057500,0.782261,0.013983,0.264882,0.807231,0.192769,0.112865,0.937242,150,0.217523,0.097586,4885.789474,5658.035714,35123,10106.467662,10110.062893,0.011386336396324411,0.0603276068717539,3.9952057530962844e-4,0.40575243965074476,0.3795582948125321,0.2968392120934494,0.6498381877022654,0.4568862275449102,0.046637211585665195,0.8232695139911634
36047057600,0.6584,6.99e-4,0.046455,0.793922,0.206078,0.157876,0.964228,156,0.100035,0.119711,4261.206897,6176.666667,52727,12631.439394,13604.716981,0,0.33042263360111773,0,0.26522187822497423,0.24561403508771928,0.2073170731707317,0.5788005578800558,0.43316831683168316,0.028225806451612902,0.5191532258064516
36047057800,0.700344,0.015464,0.065292,0.766323,0.233677,0.155326,0.913238,129,0.17354,0.214737,5491.176471,6589.583333,45048,8636.363636,8835.869565,0,0.25395189003436425,6.872852233676976e-4,0.21368421052631578,0.2063157894736842,0.17889087656529518,0.4797202797202797,0.4574235807860262,0.036468330134357005,0.6084452975047985
36047057900,0.568737,0.0321,0.592463,0.747383,0.251919,0.100488,0.981203,26,0.2582,0.246296,6029.390977,7209.542553,25594,6175.848739,11320.391304,0,0.056524773203070484,0.00418702023726448,0.4,0.26666666666666666,0.37406015037593987,0.5473372781065089,0.36428571428571427,0.0694980694980695,0.8822393822393823
36047058000,0.6078,0.018072,0.071655,0.813887,0.186113,0.184845,0.959807,87,0.193055,0.219553,5501.509434,6864.571429,43269,10350.933333,11175.789474,0,0.3642993024730501,0.0025364616360177552,0.37033968516984256,0.3131731565865783,0.19131832797427653,0.5778443113772455,0.3284671532846715,0.0347758887171561,0.714064914992272
36047058200,0.642285,0.028056,0.089512,0.764863,0.235137,0.127255,0.918107,124,0.299599,0.192417,6575.369458,7008.759124,36172,9653.5,7504.166667,0.01068804275217101,0.2862391449565798,3.3400133600534405e-4,0.25781990521327014,0.23412322274881517,0.2829845313921747,0.5773480662983426,0.3740831295843521,0.038461538461538464,0.7448405253283302
36047058400,0.813494,0.008228,0.044432,0.799232,0.200768,0.160724,0.947211,110,0.122326,0.125741,5059.685864,6695.726496,45987,10946.68435,12856.277056,0,0.16648381788261107,0,0.358788676761027,0.3245556287030941,0.29574085182963405,0.6538139145012574,0.45714285714285713,0.030539311241065625,0.6848602988953866
36047058600,0.350385,0.065641,0.062924,0.842915,0.157085,0.168855,0.982906,114,0.114531,0.091907,4820.895522,7135.714286,51058,11032.941176,23906.542056,0.019013128112267994,0.5450430058850159,0,0.23319615912208505,0.20987654320987653,0.1485042735042735,0.4911660777385159,0.4116222760290557,0.0416141235813367,0.4010088272383354
36047058800,0.759989,0.01351,0.052314,0.832998,0.167002,0.182524,0.943746,115,0.155825,0.151576,5724.778761,7587.943262,51429,10844.654088,16787.434555,0.0011497556769186547,0.20465651049152056,2.874389192296637e-4,0.3722334004024145,0.35412474849094566,0.27767803710353084,0.6768642447418738,0.4927652733118971,0.04598445595854922,0.6185233160621761
36047058900,0.947042,5.63e-4,0.058592,0.806197,0.194366,0.08507,0.933931,70,0.093732,0.032305,4885.954545,6858.583333,51152,9008.152778,9669.233333,0.0022535211267605635,0.010704225352112675,5.633802816901409e-4,0.37738619676945667,0.3700440528634361,0.22508398656215006,0.7270029673590505,0.5138504155124654,0.06964520367936924,0.6530880420499343
36047059000,0.522991,0.087418,0.049015,0.796867,0.203133,0.124305,0.947434,85,0.120734,0.083688,7752.542373,8230.769231,53050,12800,11736.046512,0.00404244567963618,0.3643254168772107,0.00202122283981809,0.2297872340425532,0.150354609929078,0.3141426783479349,0.4601366742596811,0.3462414578587699,0.044977511244377814,0.44227886056971516
36047059100,0.929598,0.015565,0.121169,0.802682,0.197318,0.12069,0.963463,128,0.127874,0.072872,5508.403361,5989.0625,37863,11347.605634,8248.427673,9.578544061302681e-4,0.007183908045977011,0,0.4262094304960196,0.38273116962645437,0.19119119119119118,0.7026666666666667,0.48271527341294784,0.043064876957494405,0.7802013422818792
36047059200,0.687155,0.010035,0.036628,0.817361,0.182639,0.189413,0.958793,97,0.132965,0.213722,6027.840909,7396.862745,42483,11210.97561,14171.530249,0.0017561465127947818,0.27722027094831914,2.508780732563974e-4,0.38979963570127507,0.35154826958105645,0.2582704585026117,0.5237633365664404,0.4530428249436514,0.03864168618266979,0.7078454332552693
36047059300,0.837284,0.034954,0.278023,0.77501,0.22499,0.089594,0.985533,59,0.184813,0.067198,5400,6827.906977,32634,10240.10989,10790.839695,0.0036159100040176776,0.01807955002008839,0,0.29954441913439633,0.25968109339407747,0.244122965641953,0.5841708542713567,0.5657370517928287,0.061052631578947365,0.7136842105263158
36047059401,0.710603,0.004952,0.037079,0.804063,0.195937,0.163429,0.950952,258,0.161397,0.185748,6279.272727,6984.636119,43750,11418.171161,10489.814815,0,0.2585396825396825,3.8095238095238096e-4,0.2860520094562648,0.2607227288078352,0.22975153275250082,0.5266055045871559,0.4330740892345477,0.03702500811951932,0.597596622279961
36047059402,0.884915,0.004118,0.030993,0.838318,0.161682,0.214564,0.965451,139,0.053895,0.145334,6448.77193,7522.072072,52763,12123.076923,18556.233422,0,0.11096662332032943,0,0.3227944926058134,0.30749617542070373,0.31765834932821496,0.5791666666666667,0.4480932203389831,0.06390081068192656,0.33953266571292323
36047059600,0.896768,0.041741,0.026481,0.888241,0.111759,0.31912,0.892562,76,0.099641,0.089858,5903.960396,7331.944444,52200,11906.21118,19646.718147,0,0.055206463195691204,0,0.44483985765124556,0.41637010676156583,0.2538370720188902,0.5460048426150121,0.3268041237113402,0.0439469320066335,0.48092868988391374
36047059800,0.845092,0.080456,0.066046,0.819574,0.180426,0.154908,0.949049,114,0.125788,0.091791,7827.642276,7947.058824,53661,11566.666667,13865.196078,0,0.056739717802461724,0,0.3664179104477612,0.2708955223880597,0.29959239130434784,0.6525821596244131,0.43591772151898733,0.03584491587417703,0.49231894659839065
36047060000,0.843852,0.008175,0.065566,0.830118,0.169882,0.181001,0.960565,168,0.121485,0.139366,7342.465753,7529.807692,47839,12877.170868,11902.189781,0.002452583387835186,0.12344669718770439,0.0013080444735120995,0.38029782359679265,0.3444062619320351,0.2700892857142857,0.5946348733233979,0.4504044274159217,0.049239681390296886,0.5467052860246199
36047060600,0.741457,0.011116,0.057225,0.854261,0.145739,0.256484,0.991361,75,0.236723,0.177064,6698.445596,7726.530612,36583,10879.404467,12226.993865,0,0.21490325236722932,0,0.41009174311926605,0.3926605504587156,0.28077753779697623,0.5014005602240896,0.34988713318284426,0.05852842809364549,0.6312709030100334
36047060800,0.785828,0.100849,0.131369,0.804936,0.195064,0.126062,0.91453,75,0.215829,0.197909,6542.253521,7802.970297,52188,11016.738197,19516.853933,0.01194267515923567,0.03980891719745223,5.307855626326964e-4,0.34982578397212544,0.3337979094076655,0.32018408941485865,0.6155187445510026,0.4619364375461936,0.031988873435326845,0.6244784422809457
36047061002,0.984983,0.00273,0.021843,0.884642,0.114676,0.295563,0.94614,14,0.161775,0.195,7502.269231,8564.579365,41607,10699.574661,9978.22449,0,0.008191126279863481,0,0.53,0.50875,0.3016157989228007,0.5299837925445705,0.33187134502923976,0.060786650774731825,0.66626936829559
36047061003,0.765604,0.021554,0.121239,0.83251,0.16749,0.249663,0.967541,66,0.25776,0.383817,6263.97027,7236.590106,27264,9412.303665,11938.344828,4.49034575662326e-4,0.11899416255051638,4.49034575662326e-4,0.40767634854771784,0.36618257261410786,0.20599250936329588,0.45714285714285713,0.3167259786476868,0.024072216649949848,0.8515546639919759
36047061004,0.765734,0.022092,0.121424,0.832486,0.167514,0.249841,0.96817,187,0.258044,0.38422,6250.554919,7228.43125,27264,9383.086876,11921.804878,6.357279084551812e-4,0.11935791481246026,9.535918626827717e-4,0.40807339449541286,0.36587155963302753,0.20512820512820512,0.4582668793195109,0.31738035264483627,0.024849130280440185,0.8516151934682286
36047061200,0.992568,0.001652,0.009083,0.801817,0.198183,0.184971,0.936097,30,0.125516,0.101031,4885.714286,5603.333333,90000,9990.647482,27996.385542,0,0.005780346820809248,0,0.3237113402061856,0.3237113402061856,0.2987910189982729,0.6496519721577726,0.5226860254083484,0.04408817635270541,0.32665330661322645
36047061600,0.928177,0,0.01105,0.843094,0.156906,0.279558,0.933511,31,0.142292,0.080128,8573.12,9973.8,78279,9255.322034,16045.75,0,0.05303867403314917,0,0.2692307692307692,0.2532051282051282,0.449468085106383,0.5714285714285714,0.4128878281622912,0.1130952380952381,0.2976190476190476
36047062000,0.96653,0.015854,0.017616,0.803876,0.196124,0.207281,0.939502,72,0.064668,0.089342,9707.017544,7613.636364,81587,16149.044586,21931.707317,0,0.017615971814445096,0,0.21316614420062696,0.21316614420062696,0.31316725978647686,0.6726768377253814,0.4906832298136646,0.06111111111111111,0.24166666666666667
36047062200,0.921805,0.031786,0.06103,0.841704,0.158296,0.28862,0.936295,42,0.149915,0.144695,4987.777778,7357.798165,50036,10779.569892,18424.712644,0,0.03782581055308328,0,0.47508038585209006,0.45739549839228294,0.23134953897736799,0.46972318339100344,0.40874811463046756,0.05813040062843677,0.6025137470542027
36047062600,0.754359,0.089462,0.09439,0.820697,0.179303,0.19674,0.938416,122,0.13116,0.168075,6595.530726,7468.595041,44572,11089.863014,15631.188119,0.00530705079605762,0.11182714177407127,0,0.24413145539906103,0.2300469483568075,0.25219941348973607,0.49566294919454773,0.4345945945945946,0.02907488986784141,0.47577092511013214
36047062800,0.983097,7.27e-4,0.034533,0.757543,0.242457,0.128135,0.945344,254,0.072668,0.046939,6243.771739,8428.222222,70160,12060.183801,21433.318966,0,0.013449654671028717,0,0.22959183673469388,0.20714285714285716,0.4048582995951417,0.6309760956175299,0.509628302731751,0.0489578284052351,0.17062530295685893
36047063200,0.915216,0.006813,0.002271,0.856927,0.143073,0.320969,0.959302,24,0.070401,0.017572,3890.909091,0,55170,12344.311377,16808.133971,0,0.07797123391370174,0,0.4329073482428115,0.4249201277955272,0.3546511627906977,0.5226244343891403,0.40131578947368424,0.05718475073313783,0.2595307917888563
36047063600,0.965414,0.003759,0.115038,0.804511,0.195489,0.157895,0.929598,75,0.014286,0.043033,9023.809524,9023.809524,84248,14658.064516,15567.088608,0,0.02406015037593985,0,0.20491803278688525,0.19262295081967212,0.3103448275862069,0.7979591836734694,0.5397412199630314,0,0.11965811965811966
36047063800,0.881793,0.006793,0,0.807745,0.192255,0.205163,0.940741,51,0.120924,0.022453,5653.846154,5653.846154,70357,12536.5,10635.294118,0,0.09850543478260869,0.001358695652173913,0.35060449050086356,0.30915371329879104,0.362962962962963,0.6242038216560509,0.5050675675675675,0.019230769230769232,0.33814102564102566
36047064000,0.944189,0.001313,0.095863,0.776756,0.223244,0.181878,0.965347,74,0.062377,0.091575,10898,16727.777778,69643,11746.078431,18076.146789,0,0.03217334208798424,0.009192383453709783,0.18681318681318682,0.17582417582417584,0.2739273927392739,0.571157495256167,0.45315161839863716,0.03896103896103896,0.11688311688311688
36047064200,0.905967,0.003399,0.068353,0.787009,0.212991,0.164275,0.955281,75,0.125142,0.211155,6099.056604,7121.052632,48281,13100.881057,11940.566038,0,0.05664652567975831,0.0011329305135951663,0.31175298804780877,0.27191235059760954,0.33872502378686964,0.5391120507399577,0.4509232264334305,0,0.6919875130072841
36047064400,0.895904,0.034556,0.082338,0.691553,0.308447,0.106229,0.964758,59,0.073379,0.074847,3957.377049,4980.487805,56522,12289.534884,22182.905983,0,0.051194539249146756,0,0.2588957055214724,0.2282208588957055,0.4052863436123348,0.6530612244897959,0.516042780748663,0.08134490238611713,0.37310195227765725
36047064600,0.892755,0.043375,0.095329,0.743565,0.256435,0.139657,0.946408,80,0.038812,0.055325,3197.5,3981.25,62019,13200.757576,19765.605096,0,0.043374642516682556,4.7664442326024784e-4,0.21715076071922546,0.21715076071922546,0.29304446978335236,0.6676300578034682,0.46499339498018494,0.04189944134078212,0.20949720670391062
36047064800,0.666495,0.201546,0.104639,0.730928,0.269072,0.090206,0.955508,114,0.046907,0.075041,5280.434783,5250,73409,11182.941176,13655.384615,0.0015463917525773195,0.12422680412371134,0,0.19412724306688417,0.1566068515497553,0.2648305084745763,0.6461864406779662,0.5681381957773513,0.047895500725689405,0.35413642960812775
36047065000,0.506164,0.389413,0.118927,0.797679,0.202321,0.118927,0.973174,82,0.113125,0.149225,2596.103896,4329.411765,59931,10977.483444,13551.546392,0,0.048585931834662796,0,0.28875968992248063,0.28875968992248063,0.30849478390462,0.6626865671641791,0.5032894736842105,0.04247104247104247,0.3783783783783784
36047065200,0.963533,0.013776,0.089951,0.741491,0.258509,0.175041,0.96334,43,0.073744,0.037383,5925,5925,76157,11613.812155,10207.207207,0,0.022690437601296597,0,0.23598130841121495,0.2219626168224299,0.42973523421588594,0.6516290726817042,0.4520547945205479,0.045454545454545456,0.14502164502164502
36047065400,0.922306,0.006892,0.037594,0.73370899999999994,0.266291,0.138471,0.943089,49,0.066416,0,0,0,82021,11403.846154,13952.040816,0,0.05325814536340852,0,0.1705989110707804,0.14882032667876588,0.2953929539295393,0.7203703703703703,0.533003300330033,0,0.06227758007117438
36047065600,0.917845,0.008705,0.040805,0.741023,0.258977,0.162133,0.939954,75,0.044614,0.035191,9158.333333,9158.333333,63105,12546.861925,14526.845638,0,0.060935799782372145,0,0.24780058651026393,0.24780058651026393,0.31986143187066973,0.7318255250403877,0.5360230547550432,0,0.027463651050080775
36047065800,0.942297,0.007621,0.064235,0.779532,0.220468,0.13337,0.976471,111,0.090909,0.085008,6352.727273,7767.5,71406,11180.319149,18181.012658,0,0.050081654872074034,0,0.2472952086553323,0.21947449768160743,0.4288770053475936,0.6755485893416928,0.5870712401055409,0.05526315789473684,0.25263157894736843
36047066000,0.919568,0.007803,0.081633,0.776711,0.223289,0.122449,0.936196,65,0.02401,0.047771,4900,5628.571429,80317,14517.647059,14465.714286,0.005402160864345739,0.06722689075630252,0,0.21019108280254778,0.21019108280254778,0.3754601226993865,0.7282051282051282,0.49850299401197606,0.0176,0.1792
36047066200,0.920763,0.008804,0.097579,0.804842,0.195158,0.215701,0.929368,30,0.07777,0.093809,6882,7016.666667,52813,12197.512438,13267.586207,0,0.03374908290535583,0,0.31144465290806755,0.31144465290806755,0.2955390334572491,0.6146044624746451,0.40293040293040294,0.06654991243432574,0.28546409807355516
36047066600,1,0.142857,0.142857,0.714286,0.285714,0.142857,1,1,0.142857,0.333333,673,622,70160,9062,11640,0,0.14285714285714285,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
36047067000,0.605049,0.267101,0.088355,0.823697,0.176303,0.170195,0.965841,101,0.121743,0.095904,5271.125,7188.8,60137,10670.282828,16409.840237,8.143322475570033e-4,0.08998371335504886,0,0.35864135864135865,0.3026973026973027,0.32023911187019644,0.5745682888540031,0.38872832369942195,0.046009389671361506,0.39342723004694835
36047067200,0.428679,0.494745,0.17042,0.68018,0.31982,0.057057,0.962963,59,0.065909,0.168142,6727.263158,8688.54902,53214,9493.911111,10201.48,0.0037537537537537537,0.00975975975975976,0.006006006006006006,0.2168141592920354,0.168141592920354,0.2558922558922559,0.5299539170506913,0.6212121212121212,0.06263498920086392,0.4017278617710583
36047067400,0.407563,0.565126,0.088761,0.715336,0.284664,0.074055,0.985765,116,0.089608,0.132302,3644.155844,3973.913043,57391,10883.783784,12975.862069,0,0.006827731092436975,0,0.19243986254295534,0.140893470790378,0.1874258600237248,0.6297709923664122,0.41642228739002934,0.04241435562805873,0.265905383360522
36047067600,0.293646,0.673726,0.064682,0.734974,0.265026,0.070406,0.986267,55,0.083572,0.090909,5230,8740,58375,9022.123894,11869.84127,0,0.012593016599885518,0,0.16545454545454547,0.08181818181818182,0.25218476903870163,0.6035242290748899,0.4604651162790698,0.061461794019933555,0.24916943521594684
36047067800,0.342466,0.602359,0.083333,0.758752,0.241248,0.157915,0.940375,102,0.08105,0.130342,5356.557377,4607.777778,57778,13792.481203,9827.586207,0.011035007610350075,0.020167427701674276,0,0.28205128205128205,0.17307692307692307,0.21465076660988075,0.5924855491329479,0.48668280871670705,0.022082018927444796,0.45215562565720296
36047068000,0.483051,0.488136,0.097175,0.692655,0.307345,0.119774,0.985775,57,0.082486,0.088652,5504,6589.655172,67650,11933.793103,15935.135135,0,0.012429378531073447,0,0.17907801418439717,0.17907801418439717,0.30867709815078237,0.5371621621621622,0.5178571428571429,0.03747870528109029,0.1839863713798978
36047068200,0.624555,0.282473,0.112544,0.772687,0.227313,0.159253,0.962963,75,0.064502,0.058968,6718.75,6730.30303,61250,13104.651163,16706.369427,0,0.06672597864768683,0,0.23587223587223588,0.22235872235872237,0.3281893004115226,0.580906148867314,0.4217687074829932,0.04994192799070848,0.31823461091753774
36047068600,0.880968,0.020175,0.0269,0.836584,0.163416,0.243443,0.96423,43,0.110886,0.062687,7083.333333,7083.333333,56467,10813.357401,53478.571429,0.008069939475453935,0.08742434431741762,0,0.4044776119402985,0.3895522388059702,0.3701399688958009,0.5794392523364486,0.505654281098546,0.033287101248266296,0.37170596393897365
36047068800,0.724691,0.224074,0.123457,0.798765,0.201235,0.182716,0.964088,54,0.045654,0.101351,6036.666667,6232.142857,62283,11217.766497,16079.62963,0.004320987654320987,0.006790123456790123,0,0.24662162162162163,0.16047297297297297,0.3756906077348066,0.6069114470842333,0.441233140655106,0.032590051457975985,0.20926243567753003
36047069000,0.550517,0.353042,0.129736,0.726177,0.273823,0.117107,0.984713,57,0.071926,0.046595,5326.923077,5300,62212,10340,22271.014493,0,0.04247990815154994,0,0.23476702508960573,0.15949820788530467,0.32993630573248406,0.6676470588235294,0.5323383084577115,0.02329450915141431,0.281198003327787
36047069200,0.442485,0.539043,0.053317,0.732158,0.267842,0.165407,0.916023,98,0.076826,0.07311,8001.694915,8001.694915,54263,12224.255319,12925.581395,0,0,0,0.1809169764560099,0.13630731102850063,0.16795366795366795,0.4580335731414868,0.40408163265306124,0.04024390243902439,0.2817073170731707
36047069601,0.907607,0.040292,0.06148,0.779785,0.220215,0.128864,0.939807,81,0.110802,0.058981,5221.818182,6054.55102,60299,10868.944272,15948.301136,0,0.033692254254949636,0,0.2806076854334227,0.2537980339588919,0.40930979133226325,0.5987780040733197,0.505946935041171,0.03535353535353535,0.4452861952861953
36047069602,0.907407,0.0407,0.061661,0.779609,0.220391,0.129223,0.939793,140,0.111111,0.060178,5112.695652,5885.197674,60299,10830.435805,15908.966777,0,0.033984533984533986,2.035002035002035e-4,0.2804814233385662,0.2548403976975406,0.40921919096895576,0.5996420047732697,0.5064308681672026,0.036507153428712386,0.44647261963492846
36047069800,0.898042,0.03752,0.042414,0.783034,0.21615,0.118271,0.988581,88,0.044046,0.071942,4983.333333,6195.454545,79433,11482.865079,21751.298851,0,0.0464926590538336,0,0.22062350119904076,0.2182254196642686,0.44861337683523655,0.665948275862069,0.5949656750572082,0,0.17718446601941748
36047070000,0.981693,0,0,0.775172,0.224828,0.187643,0.953247,67,0.04119,0.022556,3433.333333,5125,66894,12266.541353,20961.333333,0,0.018306636155606407,0,0.2511278195488722,0.2511278195488722,0.45324675324675323,0.6480891719745223,0.46398891966759004,0.04735376044568245,0.3969359331476323
36047070201,0.973085,7.69e-4,0.021378,0.79191,0.20809,0.194248,0.955878,297,0.03645,0.042474,7090.291262,8205.454545,81322,15718.527919,23346.171171,0,0.025838203629652414,3.0759766225776686e-4,0.20536082474226805,0.1979381443298969,0.3809680605861047,0.6461916461916462,0.5103473762010348,0.0326563122262047,0.2238152130625249
36047070202,0.900585,0.052632,0,0.964912,0.040936,0.175439,1,20,0.040936,0,0,0,72500,16298.047619,8933.857143,0,0,0.05263157894736842,0.4594594594594595,0.35135135135135137,0.3157894736842105,0.7692307692307693,0.5222222222222223,0,0.3333333333333333
36047070600,0.984053,0,0.022259,0.812292,0.187708,0.156478,0.940925,168,0.038538,0.040376,5734.883721,5734.883721,76947,13173.421053,18680.952381,0,0.015946843853820596,0,0.2,0.2,0.38861209964412813,0.6425636811832375,0.49715678310316813,0.02521823472356935,0.2347235693501455
36047072000,0.303618,0.651809,0.074935,0.700258,0.299742,0.089793,0.978512,61,0.157623,0.03681,4094.444444,7175,43750,8724.193548,13638.571429,0,0.029715762273901807,0.003229974160206718,0.20449897750511248,0.15337423312883436,0.16363636363636364,0.5316455696202531,0.39814814814814814,0,0.5618860510805501
36047072200,0.082768,0.875509,0.032564,0.753392,0.246608,0.128562,0.981863,115,0.140387,0.130639,5780.57554,7176.344086,55234,9487.084871,8707.638889,0.0027137042062415195,0.012211668928086838,0,0.24436090225563908,0.05263157894736842,0.23000824402308326,0.5978260869565217,0.3170731707317073,0.05765765765765766,0.4027027027027027
36047072400,0.030928,0.935199,0.046637,0.756996,0.243004,0.097693,0.940171,110,0.118802,0.057543,4789.189189,4832,49441,12482.407407,11618.055556,0,0.006872852233676976,4.909180166912126e-4,0.19906687402799378,0.012441679626749611,0.221001221001221,0.4411764705882353,0.32142857142857145,0.044755244755244755,0.3356643356643357
36047072600,0.076152,0.864128,0.050902,0.764329,0.235671,0.096192,0.963281,184,0.063727,0.074074,5772.965517,7297.651163,65791,11784.619565,16615.007143,0.01002004008016032,0.03486973947895792,0,0.15964240102171137,0.05236270753512133,0.20078125,0.4305555555555556,0.3157894736842105,0.04896907216494845,0.2190721649484536
36047072800,0.138999,0.83982,0.047657,0.749537,0.250463,0.125232,0.983083,127,0.090909,0.030021,5159.52381,5159.52381,50417,12985.670732,21274.887892,5.295207836907599e-4,0.010590415673815197,0,0.29807005003573983,0.12008577555396711,0.2656641604010025,0.23786407766990292,0.27956989247311825,0.07570770243581304,0.4489795918367347
36047073000,0.175109,0.782533,0.048908,0.751092,0.248908,0.085153,0.979084,123,0.113456,0.060484,5160,9083.333333,69250,12553.623188,16878.225806,0.0034934497816593887,0.009170305676855894,0,0.22043010752688172,0.09005376344086022,0.2290836653386454,0.46496815286624205,0.6384180790960452,0.02236842105263158,0.2789473684210526
36047073200,0.09482,0.850042,0.061404,0.763576,0.236007,0.101086,0.967657,116,0.06622,0.063087,7131.574468,8205.333333,64677,8546.139665,11000.144068,0,0.034252297410192145,0,0.15570469798657718,0.06308724832214765,0.2674825174825175,0.5692307692307692,0.23423423423423423,0.026281208935611037,0.3416557161629435
36047073400,0.041083,0.901402,0.083132,0.664572,0.335428,0.054616,0.92619,93,0.148381,0.108456,6227.118644,8858.333333,59464,9555.238095,6594.915254,0,0.0014499758337361043,0,0.22426470588235295,0.029411764705882353,0.17142857142857143,0.7241379310344828,0.24,0.017110266159695818,0.24334600760456274
36047073600,0.181395,0.668023,0.082849,0.756977,0.243314,0.087791,0.977823,159,0.165684,0.09672,4815.791304,6520.193548,48191,10106.995146,10922.368984,0.0014534883720930232,0.11017441860465116,0,0.2851135407905803,0.08915054667788057,0.14448924731182797,0.5106382978723404,0.4174454828660436,0.03467297084318361,0.6784869976359338
36047073800,0.392317,0.519056,0.11101,0.719298,0.280702,0.089232,0.962934,104,0.169646,0.124772,7267.883212,5961.85567,50094,10000.440529,9644.954128,0,0.04658197217180883,0.0027223230490018148,0.27231329690346084,0.12021857923497267,0.2082018927444795,0.501039501039501,0.3058350100603622,0.062022090059473234,0.5717926932880204
36047074000,0.125587,0.722882,0.125587,0.696384,0.303616,0.055203,0.937296,156,0.175821,0.117593,4341.860465,3522.5,42844,9203.205128,15368.421053,8.280430582390284e-4,0.06983163124482474,0,0.21330902461257975,0.07930720145852324,0.16329196603527107,0.5514705882352942,0.4421052631578947,0.03680981595092025,0.6678352322524101
36047074200,0.293165,0.627698,0.085132,0.669664,0.330336,0.067146,0.957165,115,0.104771,0.067327,5767.647059,8000,52352,11853.932584,18460.91954,0.00539568345323741,0.047362110311750596,0,0.200990099009901,0.0594059405940594,0.22585669781931464,0.7230769230769231,0.2222222222222222,0.015549076773566569,0.5568513119533528
